id,data_entrada,data_saida,tipo,regime_detectado,preco_entrada,preco_saida,quantidade,pnl_bruto,taxas_slippage,pnl_liquido,retorno_pct,motivo_saida
64,2026-05-13 17:10:00,2026-05-13 17:20:00,VENDA,Bearish,1.267366,1.2700285714285713,614.2179996948355,-1.6353992969016795,2.337770127149087,-3.9731694240507665,-0.4846395994817382,Trailing Stop
65,2026-05-13 18:20:00,2026-05-13 18:30:00,VENDA,Bearish,1.2653670000000001,1.265742857142857,612.2068820380753,-0.23010232952017928,2.3243443106059,-2.5544466401260792,-0.3131039361882032,Trailing Stop
66,2026-05-13 19:30:00,2026-05-13 19:40:00,VENDA,Bearish,1.2603695,1.2641142857142857,612.7099035305976,-2.294467293742828,2.320164325214337,-4.614631618957165,-0.5674017306276282,Trailing Stop
67,2026-05-13 19:45:00,2026-05-13 19:50:00,VENDA,Bearish,1.263368,1.267568,607.7874116408814,-2.5527071288916905,2.307406560703089,-4.86011368959478,-0.600995553797467,Trailing Stop
68,2026-05-13 19:55:00,2026-05-13 20:00:00,VENDA,Bearish,1.2643674999999999,1.268653214285714,603.657059532774,-2.5871016837118526,2.293613754181982,-4.880715437893834,-0.6071923390739651,Trailing Stop
69,2026-05-13 20:05:00,2026-05-13 20:25:00,VENDA,Bearish,1.2683655,1.271342857142857,598.1004733199054,-1.7807587163852168,2.2785011557524935,-4.0592598721377104,-0.5080830334627889,Trailing Stop
70,2026-05-13 22:05:00,2026-05-13 22:30:00,VENDA,Bearish,1.275362,1.2725142857142857,591.7971816335652,1.6852692883834217,2.2617390075550663,-0.5764697191716446,-0.07252312975816459,Trailing Stop
71,2026-05-13 23:05:00,2026-05-13 23:10:00,VENDA,Bearish,1.269365,1.272365,594.1618563237922,-1.7824855689713124,2.265298522610809,-4.0477840915821215,-0.509603562992118,Trailing Stop
72,2026-05-13 23:15:00,2026-05-13 23:30:00,VENDA,Bearish,1.273363,1.274742857142857,589.2779926563682,-0.8131194472952848,2.252314056859616,-3.0654335041549006,-0.38790542638482395,Trailing Stop
73,2026-05-13 23:40:00,2026-05-13 23:45:00,VENDA,Bearish,1.2713640000000002,1.2704857142857144,587.915094980555,0.5163574291343538,2.2415877243008735,-1.7252302951665197,-0.21916386904761864,Trailing Stop
74,2026-05-13 23:50:00,2026-05-14 00:05:00,VENDA,Bearish,1.267366,1.2609142857142859,588.4771546016227,3.796686465159684,2.231752782858781,1.5649336823009028,0.1992373157953906,Trailing Stop
75,2026-05-14 01:10:00,2026-05-14 01:50:00,VENDA,Bearish,1.2553720000000002,1.2587714285714284,595.2832157906397,-2.0236227718504045,2.2449410776783565,-4.268563849528761,-0.542365567561397,Trailing Stop
76,2026-05-14 03:05:00,2026-05-14 03:15:00,VENDA,Bearish,1.2613690000000002,1.2641975714285716,589.2397649572039,-1.6667067637360755,2.2322463793985143,-3.89895314313459,-0.49810421722888654,Trailing Stop
77,2026-05-14 03:35:00,2026-05-14 03:50:00,VENDA,Bearish,1.25937,1.2619142857142858,587.2353792777884,-1.4940945864196016,2.2208810006828346,-3.714975587102436,-0.47697631235827287,Trailing Stop
78,2026-05-14 03:55:00,2026-05-14 04:30:00,VENDA,Bearish,1.2603695,1.2579714285714287,583.9709366235259,1.4004040182328288,2.2059568661928255,-0.8055528479599967,-0.10392291562820496,Trailing Stop
79,2026-05-14 04:50:00,2026-05-14 04:55:00,VENDA,Bearish,1.2553720000000002,1.2539714285714285,585.6863661438726,0.8202955905250562,2.20453235113051,-1.3842367606054538,-0.17876365673337807,Trailing Stop
80,2026-05-14 05:20:00,2026-05-14 05:30:00,VENDA,Bearish,1.253373,1.2554,585.5718109682048,-1.1869540608325517,2.2036001233772042,-3.3905541842097557,-0.438648446969697,Trailing Stop
81,2026-05-14 05:35:00,2026-05-14 05:40:00,VENDA,Bearish,1.2563715,1.2589429285714286,581.6117935394825,-1.4955731833872974,2.194404804175751,-3.689977987563048,-0.4794892763382276,Trailing Stop
82,2026-05-14 05:45:00,2026-05-14 06:20:00,VENDA,Bearish,1.257371,1.254085714285714,578.3629136652979,1.900087417937425,2.1788001342278416,-0.2787127162904166,-0.03639144588914556,Trailing Stop
83,2026-05-14 06:25:00,2026-05-14 06:35:00,VENDA,Bearish,1.2523735,1.2476571428571428,580.459511820007,2.737654364711711,2.1767498497318734,0.5609045149798377,0.0732638164120463,Trailing Stop
84,2026-05-14 07:00:00,2026-05-14 07:10:00,VENDA,Bearish,1.2493750000000001,1.251742857142857,582.2789020797597,-1.3787532574244452,2.184522239743836,-3.5632754971682816,-0.4650845785714118,Trailing Stop
85,2026-05-14 07:15:00,2026-05-14 07:30:00,VENDA,Bearish,1.2503745,1.2530857142857141,579.1075266805674,-1.5700845993009669,2.174658979257305,-3.744743578558272,-0.4910539070172363,Trailing Stop
86,2026-05-14 07:35:00,2026-05-14 07:45:00,VENDA,Bearish,1.253373,1.253685714285714,574.8851750221367,-0.17977480687461517,2.161906331629374,-2.341681138503989,-0.3085835119047403,Trailing Stop
87,2026-05-14 08:15:00,2026-05-14 09:00:00,VENDA,Bearish,1.2543725,1.2518571428571428,572.6545118694667,1.4404306168202152,2.152805569144717,-0.7123749523245018,-0.09416637094479464,Trailing Stop
88,2026-05-14 09:15:00,2026-05-14 09:30:00,VENDA,Bearish,1.253373,1.2545142857142857,572.5714961654484,-0.6534676689807714,2.1539171630936007,-2.807384832074372,-0.3714482305194735,Trailing Stop
89,2026-05-14 09:35:00,2026-05-14 09:50:00,VENDA,Bearish,1.2563715,1.2582571428571425,569.0832463015129,-1.073087758507939,2.146549546979865,-3.2196373054878045,-0.42758206287643963,Trailing Stop
90,2026-05-14 10:20:00,2026-05-14 10:30:00,VENDA,Lateral,1.2603695,1.2623694999999997,282.42624312481695,-0.5648524862495717,1.0687315472316863,-1.6335840334812581,-0.21787878965106233,Trailing Stop
91,2026-05-14 10:35:00,2026-05-14 10:40:00,VENDA,Lateral,1.2613690000000002,1.2633118571428572,281.5875912555392,-0.5470844630107284,1.066378201877741,-1.6134626648884693,-0.2156649963210279,Trailing Stop
92,2026-05-14 10:45:00,2026-05-14 10:50:00,VENDA,Lateral,1.2653670000000001,1.2658857142857143,280.0925319104806,-0.14528799762381278,1.0634774724743432,-1.208765470098156,-0.16191997193071034,Trailing Stop
93,2026-05-14 10:55:00,2026-05-14 11:00:00,VENDA,Lateral,1.2623685,1.2631142857142856,280.30323182927305,-0.20904614596636478,1.0618514801473646,-1.2708976261137295,-0.17051897855163126,Trailing Stop
94,2026-05-14 11:50:00,2026-05-14 11:55:00,VENDA,Lateral,1.2783605,1.2812747857142859,276.32471104610465,-0.8052891579058334,1.0609357210626202,-1.8662248789684537,-0.25082297539931325,Trailing Stop
95,2026-05-14 13:35:00,2026-05-14 13:45:00,COMPRA,Bullish,1.284642,1.2824,549.1165866206508,-1.2311193872035415,2.114408011127773,-3.3455273983313143,-0.4507737422118437,Trailing Stop
96,2026-05-14 14:15:00,2026-05-14 14:20:00,COMPRA,Bullish,1.2876435,1.2827577857142856,545.3670910586643,-2.6645077877438124,2.1027184080651757,-4.767226195808988,-0.6452409015984086,Trailing Stop
97,2026-05-14 14:35:00,2026-05-14 15:00:00,COMPRA,Bullish,1.284642,1.2840285714285713,543.1141598960143,-0.33316174322774567,2.092622039176565,-2.4257837824043107,-0.3304604912105172,Trailing Stop
98,2026-05-14 15:05:00,2026-05-14 15:30:00,COMPRA,Bullish,1.2836414999999999,1.2873999999999999,541.7412990749791,2.036134672573308,2.089259043278524,-0.05312437070521625,-0.007261039555728881,Trailing Stop
99,2026-05-14 15:35:00,2026-05-14 16:10:00,COMPRA,Bullish,1.284642,1.2880571428571428,541.2800767609255,1.8485487878637419,2.088826184292722,-0.24027739642898016,-0.032843501891420344,Trailing Stop
100,2026-05-14 16:20:00,2026-05-14 16:25:00,COMPRA,Bullish,1.288644,1.2853011428571428,539.4218594987739,-1.8032102160387309,2.0826634128117556,-3.8858736288504865,-0.531334325643297,Trailing Stop
101,2026-05-14 17:15:00,2026-05-14 17:20:00,COMPRA,Lateral,1.2776385,1.2756956428571429,270.5887921249071,-0.5257153675569303,1.0363554024104988,-1.5620707699674292,-0.21473044006599848,Trailing Stop
102,2026-05-14 17:25:00,2026-05-14 17:40:00,COMPRA,Lateral,1.2756374999999998,1.2738857142857143,270.4312971982524,-0.4737376831275868,1.0342063051145156,-1.5079439882421024,-0.20773596113444465,Trailing Stop
103,2026-05-14 17:45:00,2026-05-14 17:50:00,COMPRA,Lateral,1.2756374999999998,1.2762857142857142,269.8695141438093,0.17493327434684522,1.0330294169573906,-0.8580961426105453,-0.11845831407562268,Trailing Stop
104,2026-05-14 18:15:00,2026-05-14 18:20:00,COMPRA,Lateral,1.2736364999999998,1.2733999999999999,269.97331882609336,-0.06384868990236375,1.0314478456142953,-1.095296535516659,-0.1513826399253721,Trailing Stop
105,2026-05-14 19:25:00,2026-05-14 19:30:00,VENDA,Lateral,1.2803595,1.2794285714285714,267.8811623819254,0.24937822780887484,1.0285785060385093,-0.7792002782296344,-0.10785776186293586,Trailing Stop
106,2026-05-14 20:10:00,2026-05-14 20:15:00,COMPRA,Lateral,1.268634,1.2691714285714286,270.33568523587326,0.145286121122481,1.0290890542922642,-0.8838029331697832,-0.12246906911897225,Trailing Stop
107,2026-05-14 20:20:00,2026-05-14 20:35:00,COMPRA,Lateral,1.2696344999999998,1.2701714285714287,269.7918380503008,0.1448589461875391,1.0278283646405049,-0.8829694184529657,-0.12250359753178806,Trailing Stop
108,2026-05-14 20:45:00,2026-05-14 20:50:00,COMPRA,Lateral,1.270635,1.269035,269.2491590646193,-0.4307986545034032,1.0257060177024624,-1.4565046722058657,-0.20232400590551347,Trailing Stop
109,2026-05-14 20:55:00,2026-05-14 21:00:00,COMPRA,Lateral,1.264632,1.264057142857143,269.97989896579804,-0.155199873348297,1.024042858956723,-1.17924273230502,-0.16414146812838482,Trailing Stop
110,2026-05-14 23:50:00,2026-05-14 23:55:00,VENDA,Bearish,1.2653670000000001,1.2699955714285716,538.2218830883473,-2.4911984302946353,2.046881426259001,-4.538079856553637,-0.6327041486120515,Trailing Stop
111,2026-05-15 00:00:00,2026-05-15 00:30:00,VENDA,Bearish,1.267366,1.2656857142857143,533.9729717082979,0.8972271561761297,2.0288717270519117,-1.1316445708757819,-0.15877975270392247,Trailing Stop
112,2026-05-15 03:45:00,2026-05-15 04:20:00,VENDA,Bearish,1.2443775000000001,1.2444285714285714,542.9740287419997,-0.027730459324969772,2.027035589041681,-2.0547660483666506,-0.28876036216292783,Trailing Stop
113,2026-05-15 04:50:00,2026-05-15 05:00:00,VENDA,Bearish,1.2443775000000001,1.2407428571428571,541.4061349701536,1.967817941282662,2.0181891112445434,-0.0503711699618814,-0.007099260613874067,Trailing Stop
114,2026-05-15 05:05:00,2026-05-15 05:15:00,VENDA,Bearish,1.2403795000000002,1.239257142857143,543.1126393443816,0.6095663501441568,2.0200830025757774,-1.4105166524316206,-0.1988108727120993,Trailing Stop
115,2026-05-15 06:15:00,2026-05-15 06:25:00,VENDA,Bearish,1.237381,1.2381714285714287,543.3463607484391,-0.4294764877173372,2.017623604359369,-2.4471000920767065,-0.34560334035310913,Trailing Stop
116,2026-05-15 06:30:00,2026-05-15 06:35:00,VENDA,Bearish,1.2383805,1.2398285714285717,541.031516964564,-0.7834522816731457,2.011183819905516,-2.7946361015786616,-0.39605454268997187,Trailing Stop
117,2026-05-15 06:40:00,2026-05-15 06:55:00,VENDA,Bearish,1.2363815000000002,1.2365714285714287,539.7600203901334,-0.10251584958686774,2.0022016847243314,-2.1047175343111992,-0.29946564802516373,Trailing Stop
118,2026-05-15 07:00:00,2026-05-15 07:15:00,VENDA,Bearish,1.237381,1.2366571428571427,537.7089366437798,0.38922445456785015,1.9954686285177992,-1.606244173949949,-0.22922779223399928,Trailing Stop
119,2026-05-15 07:30:00,2026-05-15 07:45:00,VENDA,Bearish,1.2343825000000002,1.2365714285714287,537.7795397568801,-1.1771609997035009,1.993242699701397,-3.170403699404898,-0.4534891895604337,Trailing Stop
120,2026-05-15 07:50:00,2026-05-15 07:55:00,VENDA,Bearish,1.237381,1.2401238571428572,534.0434960301392,-1.4648050176826755,1.9846430330103333,-3.4494480506930087,-0.49565094564966655,Trailing Stop
121,2026-05-15 08:25:00,2026-05-15 09:00:00,VENDA,Bearish,1.237381,1.234742857142857,531.3965043918852,1.4018998923722874,1.9705169641642475,-0.5686170717919601,-0.08211153329100032,Trailing Stop
122,2026-05-15 10:25:00,2026-05-15 10:30:00,VENDA,Bearish,1.227386,1.2157714285714287,535.283946432371,6.21709363040634,1.9616744251819167,4.255419205224423,0.615011687412745,Trailing Stop
123,2026-05-15 13:15:00,2026-05-15 13:20:00,VENDA,Bearish,1.197401,1.2012581428571427,552.0628835258052,-2.1293854078852066,1.9863160245018756,-4.115701432387082,-0.59118322144049,Trailing Stop
124,2026-05-15 14:35:00,2026-05-15 14:50:00,VENDA,Bearish,1.205397,1.2066571428571429,545.1587214785629,-0.6869778688803235,1.9724285289856067,-2.65940639786593,-0.38427138207770384,Trailing Stop
125,2026-05-15 14:55:00,2026-05-15 15:00:00,VENDA,Bearish,1.2083955000000002,1.2104000000000001,541.7162795907149,-1.0858702824395687,1.9654513490261447,-3.0513216314657132,-0.44260203370553897,Trailing Stop
126,2026-05-15 15:10:00,2026-05-15 15:15:00,VENDA,Bearish,1.2073960000000001,1.2055714285714287,539.7650881417896,0.9848399579638315,1.9536533651491876,-0.9688134071853561,-0.1411536199148559,Trailing Stop
127,2026-05-15 15:25:00,2026-05-15 15:30:00,VENDA,Bearish,1.2063965,1.2049999999999998,539.4497545471878,0.7533415822252798,1.9512408750614214,-1.1978992928361416,-0.17477754867438003,Trailing Stop
128,2026-05-15 15:35:00,2026-05-15 15:50:00,VENDA,Bearish,1.2023985000000001,1.2052571428571428,540.2974641814309,-1.544517486714538,1.9512753576867408,-3.4957928444012785,-0.51094098132643,Trailing Stop
129,2026-05-15 15:55:00,2026-05-15 16:00:00,VENDA,Bearish,1.2043975000000002,1.200257142857143,536.6446856498591,2.2219006574068154,1.9356677023688185,0.28623295503799695,0.04205032528157889,Trailing Stop
